verifier.c,,REASON,OPENPTS_VERIFIER_MISSING_CONFIG_2,Missing collector configuration,コレクターの設定が見つかりません
tpm_extendpcr.c,,,OPENPTS_TPM_EXTENDPCR_USAGE
tpm_extendpcr.c,,,OPENPTS_TPM_EXTENDPCR_BAD_RANGE
tpm_extendpcr.c,,,OPENPTS_EXTENDPCR_OPEN_FAIL
tpm_extendpcr.c,,,OPENPTS_TPM_EXTENDPCR_FAILED
tpm_extendpcr.c,,,OPENPTS_TPM_EXTENDPCR_INDEX
tpm_extendpcr.c,,,OPENPTS_TPM_EXTENDPCR_EVENT_TYPE
tpm_extendpcr.c,,,OPENPTS_TPM_EXTENDPCR_FED_TPM
tpm_extendpcr.c,,,OPENPTS_EXTENDPCR_STAT_FAILED
tpm_extendpcr.c,,,OPENPTS_TPM_EXTENDPCR_FILENAME
tpm_extendpcr.c,,,OPENPTS_TPM_EXTENDPCR_DIGEST
tpm_extendpcr.c,,,OPENPTS_TPM_EXTENDPCR_EVENT_DATA
tpm_extendpcr.c,,,OPENPTS_TPM_EXTENDPCR_PCR_VALUE
iml2aide.c,,,OPENPTS_IML2AIDE_EVENT
iml2aide.c,,,OPENPTS_IML2AIDE_USAGE
iml2aide.c,,,OPENPTS_IML2AIDE_SET_OUTPUT
iml2aide.c,,,OPENPTS_IML2AIDE_CONFIG
iml2aide.c,,,OPENPTS_IML2AIDE_DATABASE
iml2aide.c,,,OPENPTS_IML2AIDE_EVENTS
iml2aide.c,,,OPENPTS_IML2AIDE_EVENTS_2
iml2aide.c,,,OPENPTS_IML2AIDE_DATABASE_2
iml2aide.c,,,OPENPTS_IML2AIDE_IGN_LIST
openpts.c,,,OPENPTS_VERIFY_NEW_UUID_REMOTE
tpm_createkey.c,,,OPENPTS_TPM_CREATEKEY_USAGE








